University College,Major,,,,Year,Classification,Weight,Course Code-Sec.(-Lab),Credit,Course Title,Target,,,,Instructor,Time,Room,Ref,Exchange
College of Pharmacy,Department of Pharmacy,,,,4,Major Elective,3000,PHM3054-01-00   ,3,DRUG DISCOVERY AND SCREENING METHODS ,,,,,Namkung Wan,"Tue2,3,Thu3",IVHD117,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⓒ⒝",O
College of Pharmacy,Department of Pharmacy,,,,5,Major Requisite,4000,PHM4130-01-00   ,3,PHARMACEUTICAL INDUSTRY AND PHARMACY ADMINISTRATION EXTERNSHIP ,,,,,Kang Hye-Young/Kim YoungSoo/Han Euna,,,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⒞",O
College of Pharmacy,Department of Pharmacy,,,,5,Major Requisite,4000,PHM4100-01-00   ,4,HOSPITAL PHARMACY EXTERNSHIP ,,,,,YU YUN MI,,,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⒝",O
College of Pharmacy,Department of Pharmacy,,,,5,Major Requisite,4000,PHM4100-02-00   ,4,HOSPITAL PHARMACY EXTERNSHIP ,,,,,Chang Min Jung,,,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⒝",O
College of Pharmacy,Department of Pharmacy,,,,5,Major Requisite,4000,PHM4110-01-00   ,4,CLINICAL PHARMACY EXTERNSHIP ,,,,,YU YUN MI,,,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⒝",O
College of Pharmacy,Department of Pharmacy,,,,5,Major Requisite,4000,PHM4110-02-00   ,4,CLINICAL PHARMACY EXTERNSHIP ,,,,,Chang Min Jung,,,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⒝",O
College of Pharmacy,Department of Pharmacy,,,,5,Major Requisite,4000,PHM4120-01-00   ,4,COMMUNITY PHARMACY EXTERNSHIP ,,,,,YU YUN MI,,,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⒞",O
College of Pharmacy,Department of Pharmacy,,,,6,Major Requisite,4000,PHM4320-01-00   ,3,ADVANCED PHARMACY PRACTICE(2) ,,,,,Kim YoungSoo/Min Do Sik,,,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⓒ⒝",O
College of Pharmacy,Department of Pharmacy,,,,6,Major Elective,3000,PHM3032-01-00   ,2,PREPARATION OF HERBAL MEDICINE ,,,,,KIM SEUNG HYUN,"Mon7,8",IVHD116,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⓒ⒝",O
College of Pharmacy,Department of Pharmacy,,,,6,Major Elective,3000,PHM3058-01-00   ,2,PHARMACY RELATED LAWS AND REGULATIONS ,,,,,Han Euna,"Mon5,6",IVHD116,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⓒ⒝",O
College of Pharmacy,Department of Pharmacy,,,,6,Major Elective,3000,PHM3105-01-00   ,2,COSMETOLOGY ,,,,,Sung Jong Hyuk,"Tue6,7",IVHD115,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⓒ⒝",O
College of Pharmacy,Department of Pharmacy,,,,6,Major Elective,3000,PHM3049-01-00   ,3,PHARMACOTHERAPY(4) ,,,,,Chang Min Jung,"Tue5,Wed6,7",IVHD116,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⓒ⒝",O
College of Pharmacy,Department of Pharmacy,,,,6,Major Elective,3000,PHM3050-01-00   ,3,DRUG DESIGN AND DISCOVERY ,,,,,Han Gyoonhee,"Fri6,7,8",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""1780"");, ⓒ⒝",O
