University College,Major,,,,Year,Classification,Weight,Course Code-Sec.(-Lab),Credit,Course Title,Target,,,,Instructor,Time,Room,Ref,Exchange
College of Nursing,Nursing,,,,,Major Requisite,,NUR4119-04-00   ,2,STATISTICS ,,,,,Jiyeon Lee,,,"javascript:OpenList5(""H9"",""20202"",""1302"");, ",
College of Nursing,Nursing,,,,,Major Requisite,,NUR4006-01-01   ,6,INTEGRATED NURSING PRACTICUM III ,,,,,Yeon Soo Jang,,,"javascript:OpenList5(""H9"",""20202"",""1302"");, ",
College of Nursing,Nursing,,,,,Major Requisite,,NUR4201-01-01   ,6,INTEGRATED NURSING PRACTICUM IV ,,,,,Yeon Soo Jang,,,"javascript:OpenList5(""H9"",""20202"",""1302"");, ",
College of Nursing,Nursing(RN-BSN),,,,,General Education Requisite,,NUR9421-01-00   ,3,LAW & ECONOMIC LIFE ,,,,,Cho Chae Young,,,"javascript:OpenList5(""H9"",""20202"",""1303"");, ",
College of Nursing,Nursing(RN-BSN),,,,,Major Requisite,,NUR9414-01-00   ,2,MENTAL HEALTH PROBLEMS & NURSING MANAGEMENT ,,,,,오인옥,,,"javascript:OpenList5(""H9"",""20202"",""1303"");, ",
College of Nursing,Nursing(RN-BSN),,,,,Major Requisite,,NUR9422-01-00   ,3,COMMUNITY HEALTH & NURSING MANAGEMENT ,,,,,Kayoung Lee,,,"javascript:OpenList5(""H9"",""20202"",""1303"");, ",
College of Nursing,Nursing(RN-BSN),,,,,Major Requisite,,NUR9426-01-00   ,3,NURSING & MANAGEMENT ,,,,,,,,"javascript:OpenList5(""H9"",""20202"",""1303"");, ",
College of Nursing,Nursing(RN-BSN),,,,,Major Elective,,NUR9501-01-00   ,3,HEALTH ASSESSMENT ,,,,,JiYeon Choi,,,"javascript:OpenList5(""H9"",""20202"",""1303"");, ②",
College of Nursing,Nursing(RN-BSN),,,,,Major Elective,,NUR9504-01-00   ,3,STATISTICS ,,,,,Young Man Kim,,,"javascript:OpenList5(""H9"",""20202"",""1303"");, ",
College of Nursing,Nursing(RN-BSN),,,,,Major Elective,,NUR9505-01-00   ,3,HEALTH POLICY & INTERNATIONAL NURSING ,,,,,JEONG SOOK PARK,,,"javascript:OpenList5(""H9"",""20202"",""1303"");, ",
College of Nursing,Nursing(RN-BSN),,,,,Electives,,NUR9300-01-00   ,0,CHAPEL ,,,,,,,,"javascript:OpenList5(""H9"",""20202"",""1303"");, ",
