University College,Major,,,,Year,Classification,Weight,Course Code-Sec.(-Lab),Credit,Course Title,Target,,,,Instructor,Time,Room,Ref,Exchange
General Education Elective(10~18),Society & Value,,,,,Elective General Education,,UCI1166-01-00   ,3,"HUMANITY REFLECTION FOR THE VALUE OF TRUTH, JUSTICE AND FREEDOM ",,,,,"Cho, Dae-Ho","Thu7,8,9",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30206"");, 7278⒞",O
General Education Elective(10~18),Society & Value,,,,,Elective General Education,,UCI1167-01-00   ,3,SOCIAL INNOVATION & CSR ,,,,,KIM DO-YOUNH,"Tue8,9/Thu7",BYH S208/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30206"");, 7678⒞",O
General Education Elective(10~18),Society & Value,,,,,Elective General Education,,UCI1176-01-00   ,3,SCIO-SCIENTIFIC ISSUES BY CONVERGENCE EDUCATION APPROACH ,,,,,BAEK YOON SU,"Wed7,8,9",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30206"");, 7278⒞",O
General Education Elective(10~18),Society & Value,,,,,Elective General Education,,UCI1177-01-00   ,3,UNDERSTANDING SUSTAINABLE DEVELOPMENT WITH BKM ,,,,,"KIM SO YOON/Park, Joonhong/PARK TAE IN",,,"javascript:OpenList5(""H1"",""20202"",""30206"");, 7178①⒞",O
General Education Elective(10~18),Society & Value,,,,,Elective General Education,,UCI1183-01-00   ,3,TRANSDISCIPLINARY TEAMWORK FOR SOCIAL PROBLEM SOLVING ,,,,,Song In Han,"Thu7,8,9",Edu403,"javascript:OpenList5(""H1"",""20202"",""30206"");, ⒝",O
General Education Elective(10~18),Literature & Arts,,,,,Elective General Education,,UCJ1135-01-00   ,1,YONSEI UNIVERSITY CHOIR(LAB CHOIR) ,,,,,JI HYUN CHUNG,"Fri5,6",Mus117,"javascript:OpenList5(""H1"",""20202"",""30202"");, ⒞",O
General Education Elective(10~18),Literature & Arts,,,,,Elective General Education,,UCJ1135-02-00   ,1,YONSEI UNIVERSITY CHOIR(LAB CHOIR) ,,,,,KIM DAEKWANG,"Fri5,6",Mus103,"javascript:OpenList5(""H1"",""20202"",""30202"");, ⒞",O
General Education Elective(10~18),Literature & Arts,,,,,Elective General Education,,UCJ1112-01-00   ,3,INTRODUCTION TO VISUAL ARTS ,,,,,LEE Hyun Soo,"Thu7,8",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30202"");, 7178①⒝",O
General Education Elective(10~18),Literature & Arts,,,,,Elective General Education,,UCJ1124-01-00   ,3,CULTURAL CONTENTS & CREATIVE IMAGINATION ,,,,,Yu Gwang-Su,"Tue4,Thu5,6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30202"");, 7278⒝",O
General Education Elective(10~18),Literature & Arts,,,,,Elective General Education,,UCJ1131-01-00   ,3,ADVANCED PRACTICAL WRITING ,,,,,QUAN YINZHU,"Tue1/Thu2,3",BYH S408/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30202"");, 7578⒝",O
General Education Elective(10~18),Understanding Foreign Laguage & World,,,,,Elective General Education,,UCK1111-01-00   ,3,BUILDING FLUENCY IN SPEAKING(ADV) ,,,,,"HWANG, JIM SUN IL","Tue4/Thu5,6",BYH S602/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30203"");, ⑤⒝",O
General Education Elective(10~18),Understanding Foreign Laguage & World,,,,,Elective General Education,,UCK1111-02-00   ,3,BUILDING FLUENCY IN SPEAKING(ADV) ,,,,,Yu Grace Eun Hea,"Mon5,6/Wed6",BYH S106/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30203"");, ⑤⒝",O
General Education Elective(10~18),Understanding Foreign Laguage & World,,,,,Elective General Education,,UCK1143-01-00   ,3,CAREER DEVELOPMENT ENGLISH(ADV) ,,,,,McCluskey Kelly,"Mon7,8/Wed8",Realtime online lecture/BYH S404,"javascript:OpenList5(""H1"",""20202"",""30203"");, ⑤⒝",O
General Education Elective(10~18),Understanding Foreign Laguage & World,,,,,Elective General Education,,UCK1143-02-00   ,3,CAREER DEVELOPMENT ENGLISH(ADV) ,,,,,HENNING DUANE,"Wed1/Fri1,2",BYH S608/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30203"");, ⑤⒝",O
General Education Elective(10~18),Understanding Foreign Laguage & World,,,,,Elective General Education,,UCK1150-01-00   ,3,WORLD ISSUES: ENGLISH THROUGH THE MEDIA(ADV) ,,,,,Barnard Jonathan R.,"Wed1/Fri1,2",BYH S602/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30203"");, ⑤⒝",O
General Education Elective(10~18),Understanding Foreign Laguage & World,,,,,Elective General Education,,UCK1158-01-00   ,3,WORLD ISSUES: ENGLISH THROUGH THE MEDIA(HONORS) ,,,,,Barnard Jonathan R.,"Wed3/Fri3,4",BYH S602/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30203"");, ⒝",O
General Education Elective(10~18),Understanding Foreign Laguage & World,,,,,Elective General Education,,UCK1159-01-00   ,3,CAREER DEVELOPMENT ENGLISH(HONORS) ,,,,,HENNING DUANE,"Tue1/Thu2,3",BYH S106/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30203"");, ⒝",O
General Education Elective(10~18),Understanding Foreign Laguage & World,,,,,Elective General Education,,UCK1159-02-00   ,3,CAREER DEVELOPMENT ENGLISH(HONORS) ,,,,,McCluskey Kelly,"Wed3/Fri3,4",BYH S106/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30203"");, ⒝",O
General Education Elective(10~18),Understanding Foreign Laguage & World,,,,,Elective General Education,,YCI1702-01-00   ,3,GERMAN CULTURE AND ARTS ,,,,,Kim SungHyun,"Mon3,4,Wed4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30203"");, 7278⒝",O
General Education Elective(10~18),Understanding Foreign Laguage & World,,,,,Elective General Education,,YCI1703-01-00   ,3,FRENCH CULTURE AND ARTS ,,,,,Yoo Yaejin,"Mon5,6,Wed6",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30203"");, 7278⒝",O
General Education Elective(10~18),Understanding Foreign Laguage & World,,,,,Elective General Education,,YCI1705-01-00   ,3,SPANISH CULTURAL AND ARTS ,,,,,CHOE HAE SUNG,"Thu2,3",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""30203"");, 7178①⒝",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1101-01-00   ,1,TENNIS ,,,,,Suh Sang-Hoon,"Mon7,8",Tennis Court (Hard),"javascript:OpenList5(""H1"",""20202"",""30204"");, ②⒝",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1101-02-00   ,1,TENNIS ,,,,,LEE TAE-HYUNG,"Tue5,6",Tennis Court (Clay),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1101-03-00   ,1,TENNIS ,,,,,KIM JAE HYUNG,"Wed3,4",Tennis Court (Clay),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1102-01-00   ,1,SOCCER ,,,,,Kim Byonghun,"Fri1,2",Athletic Field,"javascript:OpenList5(""H1"",""20202"",""30204"");, ②⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1103-01-00   ,1,SWIMMING ,,,,,LEE HA YOUNG,"Fri3,4",PEC(Swimming Pool),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1103-02-00   ,1,SWIMMING ,,,,,KANG TAE-KYU,"Mon3,4",PEC(Swimming Pool),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1103-03-00   ,1,SWIMMING ,,,,,Hwang Jae-Wook,"Wed1,2",PEC(Swimming Pool),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1103-04-00   ,1,SWIMMING ,,,,,Hwang Jae-Wook,"Wed3,4",PEC(Swimming Pool),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1103-05-00   ,1,SWIMMING ,,,,,Ha Sunghe,"Mon1,2",PEC(Swimming Pool),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1103-06-00   ,1,SWIMMING ,,,,,kang min hong,"Tue5,6",PEC(Swimming Pool),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1103-07-00   ,1,SWIMMING ,,,,,LEE MI KYUNG,"Mon5,6",PEC(Swimming Pool),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1103-08-00   ,1,SWIMMING ,,,,,LEE MI KYUNG,"Tue3,4",PEC(Swimming Pool),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1104-01-00   ,1,BASKETBALL ,,,,,Jeong Hee Seong,"Fri3,4",SpoB04(Ball Game),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1104-02-00   ,1,BASKETBALL ,,,,,Jeong Hee Seong,"Fri1,2",SpoB04(Ball Game),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1104-03-00   ,1,BASKETBALL ,,,,,Kim Taejung,"Fri7,8",SpoB04(Ball Game),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1105-01-00   ,1,GOLF ,,,,,RYU JAE HOON,"Mon1,2",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1105-02-00   ,1,GOLF ,,,,,KIM JI SOO,"Thu3,4",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1105-03-00   ,1,GOLF ,,,,,YOON DOO SANG,"Mon3,4",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1105-04-00   ,1,GOLF ,,,,,(강사채용예정),"Fri3,4",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒝",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1105-05-00   ,1,GOLF ,,,,,PARK HYUN MI,"Tue5,6",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1105-06-00   ,1,GOLF ,,,,,chung sunhee,"Wed1,2",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1105-07-00   ,1,GOLF ,,,,,KIM JAE HYUNG,"Thu1,2",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1105-08-00   ,1,GOLF ,,,,,KIM JAE HYUNG,"Wed5,6",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1105-09-00   ,1,GOLF ,,,,,Han Jee hoon,"Mon5,6",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1105-10-00   ,1,GOLF ,,,,,Han Jee hoon,"Mon7,8",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1105-11-00   ,1,GOLF ,,,,,Lee Hye Ran,"Fri5,6",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1106-01-00   ,1,FENCING ,,,,,"Lee, Han Joo","Tue1,2",PEC,"javascript:OpenList5(""H1"",""20202"",""30204"");, ②⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1106-02-00   ,1,FENCING ,,,,,"Lee, Han Joo","Tue3,4",PEC,"javascript:OpenList5(""H1"",""20202"",""30204"");, ②⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1108-01-00   ,1,SELF-DEFENSE ,,,,,KO JAE-MYUN,"Mon3,4",SpoB12,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1109-01-00   ,1,PHYSICAL TRAINING ,,,,,LEE BYUNGGOO,"Wed7,8",Spo(Fitness Center),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1109-02-00   ,1,PHYSICAL TRAINING ,,,,,Kim YuSik,"Wed3,4",Spo(Fitness Center),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1109-03-00   ,1,PHYSICAL TRAINING ,,,,,Kim YuSik,"Wed5,6",Spo(Fitness Center),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1109-04-00   ,1,PHYSICAL TRAINING ,,,,,KIM JAE HO,"Mon3,4",SpoB14,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1109-05-00   ,1,PHYSICAL TRAINING ,,,,,KIM JAE HO,"Mon5,6",SpoB14,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1109-06-00   ,1,PHYSICAL TRAINING ,,,,,KIM JAE HO,"Mon7,8",SpoB14,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1109-07-00   ,1,PHYSICAL TRAINING ,,,,,KANG HEEYEOB,"Wed1,2",Spo(Fitness Center),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1109-08-00   ,1,PHYSICAL TRAINING ,,,,,Han Jee hoon,"Mon1,2",Spo(Fitness Center),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1109-09-00   ,1,PHYSICAL TRAINING ,,,,,PARK JIHYE,"Tue3,4",Spo(Fitness Center),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1110-01-00   ,1,FOLK DANCE ,,,,,Gwak jungwoon,"Fri1,2",PED(Dance Studio),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1110-02-00   ,1,FOLK DANCE ,,,,,Gwak jungwoon,"Fri5,6",PED(Dance Studio),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1110-03-00   ,1,FOLK DANCE ,,,,,Jung Moonmi,"Thu3,4",SpoB14,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1111-01-00   ,1,BADMINTON ,,,,,JEONG KEUN YOUNG,"Mon5,6",SpoB04(Ball Game),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1111-02-00   ,1,BADMINTON ,,,,,CHOI JESANG,"Fri5,6",SpoB04(Ball Game),"javascript:OpenList5(""H1"",""20202"",""30204"");, ②⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1111-03-00   ,1,BADMINTON ,,,,,Choi Seangbae,"Tue7,8",PEC(Gymnastic Floor),"javascript:OpenList5(""H1"",""20202"",""30204"");, ②⒝",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1112-01-00   ,1,TABLE TENNIS ,,,,,Choi Seangbae,"Mon5,6",PEC(Gymnastic Floor),"javascript:OpenList5(""H1"",""20202"",""30204"");, ②⒝",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1112-02-00   ,1,TABLE TENNIS ,,,,,KANG TAE-KYU,"Mon7,8",PEC(Gymnastic Floor),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1112-03-00   ,1,TABLE TENNIS ,,,,,Choi Hyun-Wook,"Thu3,4",PEC(Gymnastic Floor),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1112-04-00   ,1,TABLE TENNIS ,,,,,Choi Hyun-Wook,"Thu5,6",PEC(Gymnastic Floor),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1112-05-00   ,1,TABLE TENNIS ,,,,,EUN JONG WON,"Tue5,6",PEC(Gymnastic Floor),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1115-01-00   ,1,DANCE SPORTS ,,,,,Park In-sil,"Mon5,6",Spo107,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1118-01-00   ,1,TAEK-KYUN ,,,,,DO KIHYUN,"Thu5,6(Thu5,6)",SpoB12(SpoB11(Taekwondo studio)),"javascript:OpenList5(""H1"",""20202"",""30204"");, ②⒝",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1119-01-00   ,1,TAEKWONDO ,,,,,MOON DAE SOUN,"Tue3,4(Tue3,4)",SpoB12(SpoB11(Taekwondo studio)),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1119-02-00   ,1,TAEKWONDO ,,,,,MOON DAE SOUN,"Tue6,7(Tue6,7)",SpoB12(SpoB11(Taekwondo studio)),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1119-03-00   ,1,TAEKWONDO ,,,,,MOON DAE SOUN,"Tue8,9(Tue8,9)",SpoB12(SpoB11(Taekwondo studio)),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1119-04-00   ,1,TAEKWONDO ,,,,,Yoon SeongWon,"Mon1,2(Mon1,2)",SpoB12(SpoB11(Taekwondo studio)),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1121-01-00   ,1,YOGA ,,,,,KIM RI NA,"Thu7,8",PED(Dance Studio),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1121-02-00   ,1,YOGA ,,,,,kwak juhyun,"Wed7,8",Spo107,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1121-03-00   ,1,YOGA ,,,,,Kim Min Sun,"Thu1,2",SpoB13,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1123-01-00   ,1,BASKETBALL(INTERMEDIATE) ,,,,,CHOI JESANG,"Fri1,2",PEC,"javascript:OpenList5(""H1"",""20202"",""30204"");, ②⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1124-01-00   ,1,GOLF(INTERMEDIATE) ,,,,,LEE KWANG HO,"Tue7,8",Golf Course,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1127-01-00   ,1,SWIMMING(INTERMEDIATE) ,,,,,Hwang Jae-Wook,"Wed5,6",PEC(Swimming Pool),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1127-02-00   ,1,SWIMMING(INTERMEDIATE) ,,,,,kang min hong,"Tue7,8",PEC(Swimming Pool),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1127-03-00   ,1,SWIMMING(INTERMEDIATE) ,,,,,kang min hong,"Tue1,2",PEC(Swimming Pool),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1207-01-00   ,1,KUNDO ,,,,,MA YOON SUNG,"Wed7,8",SpoB13,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1209-01-00   ,1,HIP-HOP DANCE ,,,,,CHUNG YUMI,"Fri2,3",SpoB13,"javascript:OpenList5(""H1"",""20202"",""30204"");, ②⒝",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1215-01-00   ,1,PILATES ,,,,,KIM RI NA,"Thu3,4",PED(Dance Studio),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1215-02-00   ,1,PILATES ,,,,,KIM RI NA,"Thu5,6",PED(Dance Studio),"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1215-03-00   ,1,PILATES ,,,,,chung sunhee,"Wed3,4",Spo107,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1215-04-00   ,1,PILATES ,,,,,chung sunhee,"Wed5,6",Spo107,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1215-05-00   ,1,PILATES ,,,,,Yang Hyejoo,"Wed1,2",SpoB14,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1217-01-00   ,1,BOWLING ,,,,,Lee Haemyeong,"Thu3,4",Outside Lecture,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
General Education Elective(10~18),Health & Sports,,,,,Elective General Education,,UCL1217-02-00   ,1,BOWLING ,,,,,Lee Haemyeong,"Thu5,6",Outside Lecture,"javascript:OpenList5(""H1"",""20202"",""30204"");, ⒞",O
