University College,Major,,,,Year,Classification,Weight,Course Code-Sec.(-Lab),Credit,Course Title,Target,,,,Instructor,Time,Room,Ref,Exchange
College of Human Ecology,Child and Family Studies,,,,3,Major Elective,3000,CFS3126-01-00   ,3,ADOLESCENT DEVELOPMENT ,,,,,Kang Min Ju,"Mon8,9,Wed9",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0904"");, ⓔ⒝",O
College of Human Ecology,Child and Family Studies,,,,3,Major Elective,3000,CFS3137-01-00   ,3,STATISTICS IN CHILD AND FAMILY STUDIES ,,,,,Joo SUSANNA,"Tue2,3/Tue4",Pre-recorded lecture/SSH206,"javascript:OpenList5(""H1"",""20202"",""0904"");, ①⒝",O
College of Human Ecology,Child and Family Studies,,,,3,Major Elective,3000,CFS3139-01-00   ,3,SAFETY GUIDANCE FOR CHILDREN ,,,,,SHIN YOONSEUNG,"Fri6/Fri7,8",SSH206/Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""0904"");, ①⒝",O
College of Human Ecology,Child and Family Studies,,,,4,Major Elective,4000,CFS4102-01-00   ,3,TEACHER EDUCATION ,,,,,KIM JI YEON,"Mon2,3/Mon2,3,4",Pre-recorded lecture/SSH206,"javascript:OpenList5(""H1"",""20202"",""0904"");, ①⒝",O
College of Human Ecology,Child and Family Studies,,,,4,Major Elective,4000,CFS4107-01-00   ,3,STUDIES IN HUMAN ECOLOGY ,,,,,KIM HE SOOK NANCY,"Wed5,6,7",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0904"");, ⓔ②⒝",O
College of Human Ecology,Child and Family Studies,,,,4,Major Elective,4000,CFS4112-01-00   ,3,CHILD CARE PRACTICUM ,,,,,"Kim, Myoung soon","Thu7,8,9",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0904"");, ⓔ⒝",O
College of Human Ecology,Child and Family Studies,,,,4,Major Elective,4000,CFS4115-01-00   ,3,FAMILY POLICY ,,,,,KWON YOUNG IN,"Fri2,3/Fri4",Pre-recorded lecture/SSH206,"javascript:OpenList5(""H1"",""20202"",""0904"");, ①⒝",O
College of Human Ecology,Human Environment and Design,,,,1,Major Elective,2000,DSN2110-01-00   ,3,FASHION ILLUSTRATION ,,,,,KIM JEEEUN,"Wed6,7,8,9",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓒⓔ⒝",O
College of Human Ecology,Human Environment and Design,,,,1,Major Elective,2000,DSN2120-01-00   ,3,DESIGN MATERIALS ,,,,,Kim So Yeon,"Tue6,7,8,9/Tue6,7,8,9",IVH314/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓒⓔ②⑭⒝",O
College of Human Ecology,Human Environment and Design,,,,1,Major Elective,3000,DSN3111-01-00   ,3,PRODUCT DESIGN ,,,,,Oh Sehwan,"Thu5,6,7,8",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓒⓔ⒝",O
College of Human Ecology,Human Environment and Design,,,,1,Major Elective,3000,DSN3128-01-00   ,3,BASIC VISUAL DESIGN ,,,,,kim hyunjung,"Mon6,7,8,9",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓒⓔ⒝",O
College of Human Ecology,Human Environment and Design,,,,2,Major Elective,2000,DSN2002-01-00   ,1,UNDERGRADUATE TUTORIAL SEMINAR ,,,,,LEE EUNJI,Tue3,SSH706,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⒞",O
College of Human Ecology,Human Environment and Design,,,,2,Major Elective,3000,DSN3113-01-00   ,3,FASHION DESIGN AND MAKING ,,,,,KIM HEE-YEON,"Fri6,7/Fri8,9",SSH710/Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ①⒝",O
College of Human Ecology,Human Environment and Design,,,,2,Major Elective,3000,DSN3119-01-00   ,3,HISTORY OF MODERN DESIGN ,,,,,choi kyung won,"Fri2,3,4/Fri2,3,4",SSHB110/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓔ⒝",O
College of Human Ecology,Human Environment and Design,,,,2,Major Elective,3000,DSN3121-01-00   ,3,DESIGN RESEARCH ,,,,,OH SANG-EUN,"Thu2,3,4",Pre-recorded lecture/Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓔ①⒜",O
College of Human Ecology,Human Environment and Design,,,,2,Major Elective,3000,DSN3122-01-00   ,3,INTERACTION DESIGN ,,,,,Lee Sangwon,"Wed1,2,3,4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓔ⒝",O
College of Human Ecology,Human Environment and Design,,,,2,Major Elective,3000,DSN3123-01-00   ,3,ADVANCED PRODUCT DESIGN ,,,,,Lee JooHyun,"Wed6,7,8,9",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓔ⒝",O
College of Human Ecology,Human Environment and Design,,,,2,Major Elective,4000,DSN4106-01-00   ,3,BRAND DESIGN ,,,,,CHU HYE YOUNG,"Mon1,2,3,4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓔ⒝",O
College of Human Ecology,Human Environment and Design,,,,3,Major Requisite,4000,DSN4102-01-00   ,4,INTEGRATED DESIGN STUDIO FOR DEGREE SHOW1(CAPSTONE DESIGN) ,,,,,Kim So Yeon/HAHN SOWON/BAEK JOON SANG/KIM YOUNG EUN,"Mon6,7,8,9,10",SSH704,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⒝",O
College of Human Ecology,Human Environment and Design,,,,3,Major Elective,3000,DSN3106-01-00   ,3,DESIGN AESTHETICS ,,,,,RHO YOUNG DUCK,"Wed5,6,7",Pre-recorded lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ①⒜",O
College of Human Ecology,Human Environment and Design,,,,3,Major Elective,2000,DSN3112-01-00   ,3,FURNITURE/CONSUMER PRODUCT DESIGN ,,,,,Oh Sehwan,"Wed1,2,3,4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓔ⒝",O
College of Human Ecology,Human Environment and Design,,,,3,Major Elective,3000,DSN3134-01-00   ,3,USER EXPERIENCE AND INTERFACE DESIGN ,,,,,HONG SOO YOUN,"Thu6,7,8,9",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓔ⒝",O
College of Human Ecology,Human Environment and Design,,,,3,Major Elective,4000,DSN4109-01-00   ,3,FASHION DESIGN ,,,,,Lee Jee Hyun,"Tue6,7,8,9",SSH710,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⒝",O
College of Human Ecology,Human Environment and Design,,,,4,Major Elective,4000,DSN4116-01-00   ,3,PRODUCT-SERVICE SYSTEM DESIGN ,,,,,BAEK JOON SANG,"Fri1,2,3,4/Fri1,2,3,4",SSH710/SSH704,"javascript:OpenList5(""H1"",""20202"",""0905"");, ②⒝",O
College of Human Ecology,Human Environment and Design,,,,4,Major Elective,4000,DSN4119-01-00   ,3,VISUAL MERCHANDIZING ,,,,,HAN EUNJOO,"Thu1,2,3,4",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓔ⒝",O
College of Human Ecology,Human Environment and Design,,,,4,Major Elective,4000,DSN4120-01-00   ,3,DESIGN BUSINESS ,,,,,Han Koogin,"Tue6,7,8",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓔ⒝",O
College of Human Ecology,Human Environment and Design,,,,4,Major Elective,4000,DSN4121-01-00   ,3,VISUAL DESIGN ,,,,,Lee Hyunju/PARK GAMI,"Wed6,7,8,9",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""0905"");, ⓔ⒝",O
